no_wba,wba,diff
0.7150952847073206,0.7358110288528422,0.020715744145521575
0.7163940475337772,0.7338258610701199,0.01743181353634271
0.7237966122661872,0.7397070345190416,0.01591042225285444
0.7159948345865529,0.7331382499301778,0.017143415343624957
0.7214583684666819,0.73520052953046,0.013742161063778124
0.7240960315800609,0.742615906925754,0.018519875345693104
0.7188251702692863,0.7342367222954519,0.01541155202616562
0.7205407175207131,0.743725461757506,0.023184744236792842
0.7189377011051317,0.7379620732772808,0.01902437217214914
0.7118641334323991,0.7401444737076496,0.028280340275250504
0.7096487662106762,0.7384129128422824,0.028764146631606202
0.7107962688370675,0.7385727481145394,0.027776479277471955
0.7163107841650427,0.7389618158508683,0.022651031685825607
0.7198873114936098,0.7396270727342416,0.019739761240631704
0.7176797545508065,0.74055749280117,0.022877738250363544
0.7210035593987697,0.732531663100006,0.011528103701236248
0.7249571421694629,0.7402051430942006,0.015248000924737659
0.7267259228794425,0.7327829826523224,0.006057059772879958
0.7186253471652795,0.7384114330975534,0.019786085932273934
0.7180009009037877,0.7359080086878254,0.0179071077840377
0.7232344410435106,0.7404765070437558,0.017242066000245138
0.7165374646833929,0.7422966549061341,0.025759190222741202
0.719882423008753,0.7410362010644437,0.02115377805569063
0.7246095216074858,0.7452514595180142,0.020641937910528374
0.7198834728488857,0.7405256681123539,0.02064219526346822
0.7162300711641045,0.7375873732153734,0.021357302051268845
0.7167887943859603,0.7382249802122378,0.021436185826277487
0.72180888921297,0.7358279267667059,0.014019037553735902
0.7152844534625,0.7355963811610775,0.02031192769857748
0.7202739216990262,0.7355072742639626,0.015233352564936409
0.7239651050307836,0.7396690959633366,0.015703990932553036
0.7229036466559442,0.7418372744362284,0.01893362778028418
0.7197794192950923,0.7399541744505321,0.020174755155439872
0.7193041500611325,0.7285509896923721,0.009246839631239623
0.7228173421925835,0.7394166835338882,0.016599341341304696
0.7239855541201357,0.736116187092687,0.012130632972551347
0.7176707704377734,0.7335927812731361,0.01592201083536271
0.7232503151113012,0.7351839406405664,0.011933625529265135
0.7228945958583803,0.7380617098146935,0.015167113956313205
0.7105570122479635,0.7387346672014022,0.028177654953438713
0.7170401116316545,0.7402375075569128,0.02319739592525827
0.7192849962923749,0.737835325684594,0.018550329392219123
0.7178239702771357,0.7430501496211095,0.025226179343973754
0.7163597207095986,0.7346793698360642,0.018319649126465554
0.7221215081043011,0.7341162574595181,0.01199474935521705
0.714263005095063,0.7368826652676816,0.022619660172618627
0.7215687378453437,0.7340208859325673,0.012452148087223613
0.7170727646357467,0.7373528497264445,0.020280085090697897
0.7306387208558711,0.7299306788276089,-0.0007080420282622457
0.720613774520266,0.7393830729077728,0.01876929838750685
0.7238929233337604,0.7340690411006687,0.0101761177669083
0.7167182339099633,0.737040249462942,0.020322015552978745
0.7144766384161794,0.7416106072724484,0.027133968856269064
0.7149553488766349,0.7424409526357435,0.02748560375910858
0.7239247183943941,0.7444088268329878,0.020484108438593718
