,0_1,0_2,0_4,24_1,24_2,24_3,24_4,48_1,48_2,48_3,48_4,72_1,72_2,72_3,72_4,96_2,96_3,96_4,Protein name,ANOVA Significant,Cluster,Number Of Imputations,N: -Log ANOVA p value,N: ANOVA q-value,T: Protein.Group,T: Protein.Ids,T: Gene name
154,-2.475553512573242,-3.169011116027832,-0.10414477437734604,-0.13169069588184357,0.06753795593976974,-1.0633456707000732,0.0800149068236351,0.6399494409561157,-1.1014429330825806,-0.39119482040405273,0.3725784122943878,0.9288949370384216,0.6395264863967896,0.6398705840110779,0.49639806151390076,0.3429667055606842,0.6859586238861084,1.250082015991211,Nucleolar RNA helicase 2,+,Cluster -1366,0,3.406478296246332,0.003642857142857143,Q9JIK5,Q9JIK5,Ddx21
155,-2.49898362159729,-1.4352072477340698,-0.051632724702358246,-1.015268325805664,-0.3202025890350342,-0.1616765856742859,-0.14439429342746735,0.6759061813354492,-1.6224218606948853,-0.7465990781784058,-0.35247766971588135,0.8820962309837341,1.1251169443130493,1.1389412879943848,0.7515343427658081,0.07868005335330963,1.195313572883606,1.4095419645309448,Protein RER1,+,Cluster -1366,0,3.0356664336016457,0.005415778251599147,Q9CQU3,Q9CQU3,Rer1
156,-1.6048245429992676,-1.2590750455856323,-0.19651228189468384,-0.3877216577529907,0.5628299117088318,-0.5800795555114746,0.06082475557923317,0.6109816431999207,-0.5565249919891357,-0.4351663887500763,0.2981128394603729,0.6309930086135864,0.502212405204773,0.9211647510528564,0.9262869954109192,-0.327612042427063,1.0521230697631836,-0.065436452627182,Neudesin,+,Cluster -1366,0,4.304082107680676,0.0015068493150684932,Q9CQ45,Q9CQ45,Nenf
157,-2.442113161087036,-2.1588003635406494,-0.8612451553344727,-1.0228877067565918,-0.10940016806125641,-0.8502496480941772,-0.36779552698135376,0.4982845187187195,-0.8769410252571106,-1.0609748363494873,-0.017605137079954147,0.43098506331443787,0.2308521419763565,0.6086097359657288,0.5468980669975281,0.729672372341156,1.5794278383255005,1.402516484260559,"GrpE protein homolog 1, mitochondrial",+,Cluster -1366,0,5.700038143463794,0.0010256410256410256,Q99LP6,Q99LP6,Grpel1
158,-1.7006723880767822,-2.2123465538024902,-0.4524168372154236,-0.46602070331573486,-0.3921266198158264,-0.9956873655319214,-0.4170997142791748,0.25264546275138855,-1.0849825143814087,-0.538857638835907,-0.39090320467948914,0.6738513708114624,0.1465233862400055,0.16796785593032837,0.42707115411758423,0.1653420329093933,0.7703203558921814,1.0805660486221313,Myb-binding protein 1A,+,Cluster -1366,0,4.01199148289795,0.001989417989417989,Q7TPV4,Q7TPV4,Mybbp1a
159,-1.4475727081298828,-2.3691136837005615,-0.09219339489936829,-0.6134223937988281,-0.018609507009387016,-0.2702367305755615,0.4367802143096924,0.14614097774028778,-0.9642808437347412,-0.6479521989822388,-0.19830074906349182,0.329485148191452,0.3540436327457428,0.3328380584716797,0.5115766525268555,0.646382749080658,1.49635910987854,1.010579228401184,Lysosome-associated membrane glycoprotein 1,+,Cluster -1366,0,2.4701653826809684,0.012265536723163842,P11438,P11438,Lamp1
160,-1.3226253986358643,-1.8454445600509644,-0.4315057396888733,-0.8796887397766113,0.18614347279071808,-2.08953857421875,-0.09732222557067871,0.341507226228714,-0.8660572171211243,-0.02517077699303627,0.22860996425151825,0.7680585384368896,0.7421422004699707,1.185013771057129,0.3409571051597595,-0.2902619242668152,1.3837380409240723,0.8570312857627869,Ras-related protein Rab-8A,+,Cluster -1366,0,3.2038181910789247,0.004456575682382134,P55258,P55258,Rab8a
161,-1.8575479984283447,-1.1948968172073364,-0.8003033995628357,-0.5464812517166138,0.6832054853439331,-1.0056971311569214,0.14733517169952393,0.12376406043767929,-2.0503218173980713,-0.8471184372901917,-0.2197517603635788,0.15808440744876862,0.035792239010334015,-0.029678504914045334,0.0315675251185894,0.5120915174484253,1.051301121711731,1.4390753507614136,Eukaryotic translation initiation factor 3 subunit G,+,Cluster -1366,0,2.3061244268201655,0.01545320197044335,Q9Z1D1,Q9Z1D1,Eif3g
162,-1.9773856401443481,-2.180344343185425,-0.9105903506278992,-0.34791019558906555,0.10476513206958771,-1.3670697212219238,-0.03507823124527931,0.3540823757648468,-2.486934185028076,-0.8263826966285706,-0.050597719848155975,0.12414255738258362,-0.08147041499614716,0.161101832985878,-0.35153451561927795,0.7170724272727966,0.7040223479270935,0.75594562292099,Eukaryotic translation initiation factor 3 subunit I,+,Cluster -1366,0,2.2123215132623346,0.01808092485549133,Q9QZD9,Q9QZD9,Eif3i
163,-1.5567845106124878,-1.3568421602249146,-0.807927131652832,-0.7038235664367676,0.28995418548583984,-0.8145816922187805,0.02112475410103798,0.17759273946285248,-2.948329448699951,-0.890000581741333,-0.2923249304294586,0.06908950209617615,0.22933784127235413,0.3816191554069519,-0.3665679097175598,0.7294910550117493,1.5294599533081055,1.7603065967559814,Eukaryotic translation initiation factor 3 subunit K,+,Cluster -1366,0,1.6808691796112547,0.041892439594699925,Q9DBZ5,Q9DBZ5,Eif3k
164,-1.4443165063858032,-1.6739449501037598,-0.4507129192352295,-0.6571860313415527,-0.12887312471866608,-0.7647028565406799,0.15369927883148193,0.10266502946615219,-2.7605345249176025,-0.922863245010376,-0.09999413788318634,0.5499683618545532,0.5834733843803406,0.5093454718589783,0.11047656834125519,-0.11747947335243225,1.2530004978179932,0.3889078199863434,Transmembrane emp24 domain-containing protein 5,+,Cluster -1366,0,1.7648316111166955,0.03599009083402147,Q9CXE7,Q9CXE7,Tmed5
165,-1.701053261756897,-1.034313678741455,-0.3218977451324463,-0.8595128059387207,-0.00378906587138772,-0.5824238061904907,0.42951279878616333,-0.04593101143836975,-2.0645217895507812,-1.3680055141448975,-0.5373005270957947,-0.35778531432151794,-0.595517098903656,-0.5971323847770691,-0.6505220532417297,0.6658749580383301,1.443884015083313,1.2290970087051392,26S proteasome non-ATPase regulatory subunit 8,+,Cluster -1366,0,2.1025455925007033,0.021382820784729584,Q9CX56,Q9CX56,Psmd8
166,-2.8791556358337402,-2.3580329418182373,-1.3382819890975952,-1.2515459060668945,-0.15061521530151367,-0.4340042173862457,0.17767217755317688,0.4840286672115326,-3.259561061859131,-0.812408447265625,-0.23231829702854156,0.49859994649887085,0.41658255457878113,0.5900378227233887,0.31795239448547363,0.9079859852790833,2.0287134647369385,1.9601753950119019,eIF5-mimic protein 2,+,Cluster -1366,0,2.925585738745887,0.006298210735586481,Q9CQC6,Q9CQC6,Bzw1
167,-1.9147204160690308,-1.3097950220108032,-0.5427059531211853,-0.49526524543762207,0.6665893197059631,-0.7646179795265198,0.04552086815237999,-0.5355423092842102,-2.164175033569336,-1.263344407081604,-0.5900411605834961,-0.3067971467971802,-0.5454646348953247,0.057504214346408844,-0.22215452790260315,0.6849005222320557,1.4407477378845215,1.2127660512924194,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,+,Cluster -1366,0,3.1348485929002248,0.004790697674418604,Q8BJU0,Q8BJU0,Sgta
168,-1.5480029582977295,-2.040259599685669,-0.45595821738243103,-0.8181341886520386,-0.15128453075885773,-0.7525355219841003,-0.06435493379831314,0.27951812744140625,-1.7472748756408691,-0.7219252586364746,-0.06373037397861481,0.2879336476325989,0.06307360529899597,0.27925780415534973,0.029943322762846947,0.42234480381011963,1.1232339143753052,1.4473121166229248,Eukaryotic translation initiation factor 2 subunit 1,+,Cluster -1366,0,3.1685011332074433,0.004666666666666667,Q6ZWX6,Q6ZWX6,Eif2s1
169,-1.5823211669921875,-1.891992211341858,-0.4066765606403351,-1.091489315032959,-0.13108861446380615,-0.9661067724227905,-0.20972365140914917,-0.13971680402755737,-2.047295093536377,-0.8834784030914307,-0.41739678382873535,0.16855914890766144,0.4905875325202942,0.5935362577438354,0.19463801383972168,0.25787609815597534,1.2584666013717651,1.1169533729553223,Golgi apparatus protein 1,+,Cluster -1366,0,3.3210231062665425,0.003955922865013774,Q61543,Q61543,Glg1
170,-1.7942626476287842,-1.0964057445526123,-0.538658618927002,-1.1757768392562866,0.5667198300361633,-0.871735692024231,0.2269262969493866,0.040439803153276443,-1.9063292741775513,-0.8320484161376953,-0.08609447628259659,0.21847207844257355,-0.16608202457427979,0.7938612103462219,0.13817963004112244,0.20028677582740784,1.1062244176864624,0.8651522397994995,Signal recognition particle 9 kDa protein,+,Cluster -1366,0,1.5855255805433524,0.049117903930131004,P49962,P49962,Srp9
171,-1.6156872510910034,-1.162556767463684,-1.1482973098754883,-0.5228026509284973,0.25388839840888977,-0.451841801404953,0.4759728014469147,0.3635692894458771,-1.4145228862762451,-0.5750244855880737,-0.568909764289856,0.2575802803039551,-0.1447904258966446,0.026470858603715897,-0.5993808507919312,0.6901319622993469,1.2896430492401123,1.6340720653533936,Eukaryotic translation initiation factor 3 subunit E,+,Cluster -1366,0,3.082791145626415,0.005140311804008909,P60229,P60229,Eif3e
172,-1.330870509147644,-0.4245709478855133,0.16119252145290375,-1.227113127708435,-0.39917421340942383,-1.0692341327667236,-0.02517370879650116,0.025188496336340904,-1.2710604667663574,-1.402614712715149,-0.29601386189460754,0.6594581604003906,0.1624409556388855,0.5281664133071899,0.33374983072280884,0.3187193274497986,1.506015658378601,0.716171383857727,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,+,Cluster -1366,0,2.1316631906643377,0.020460369163952226,Q9CQZ5,Q9CQZ5,Ndufa6
173,0.03719014301896095,-0.15794768929481506,0.6131330132484436,-0.3343932330608368,0.598440945148468,-0.4064817428588867,-0.08358831703662872,-0.17253907024860382,-1.1587193012237549,-1.1932653188705444,-0.27454689145088196,0.2984280586242676,0.32551124691963196,0.9080057740211487,0.4474150538444519,0.5490524172782898,0.9810515642166138,0.5827822685241699,Alpha-2-macroglobulin receptor-associated protein,+,Cluster -1366,0,2.0854380526563254,0.021920335429769393,P55302,P55302,Lrpap1
174,-1.7124733924865723,-1.1064294576644897,-0.028178934007883072,-1.8859283924102783,-0.18246926367282867,-1.3010308742523193,-0.10103556513786316,0.09214561432600021,-1.4749572277069092,-0.9334200620651245,-0.6711883544921875,0.5412966012954712,-0.09093914926052094,0.4718925654888153,0.12432809919118881,0.45756030082702637,1.2506752014160156,1.192284345626831,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",+,Cluster -1366,0,2.009019803575305,0.02441025641025641,Q99LC3,Q99LC3,Ndufa10
175,-1.0304346084594727,-1.1940827369689941,-0.054081257432699203,-0.6357476115226746,-0.13388480246067047,-0.45644545555114746,0.24265339970588684,-0.28540289402008057,-1.6229074001312256,-1.047745704650879,-0.25338807702064514,0.5019283294677734,0.08154982328414917,0.8017059564590454,0.3664349615573883,0.9477850794792175,0.9386186599731445,1.3022971153259277,Actin-like protein 6A,+,Cluster -1366,0,3.006549686439388,0.0056519916142557655,Q9Z2N8,Q9Z2N8,Actl6a
176,-1.0873910188674927,-0.6791698932647705,-0.09205979853868484,-0.6799582839012146,-0.10961704701185226,-0.7149936556816101,0.24970009922981262,-0.9889769554138184,-2.2989230155944824,-1.132114052772522,-0.5527273416519165,-0.025836648419499397,0.05167500302195549,0.4672393798828125,0.08960767090320587,0.5088472366333008,1.325360655784607,1.0923722982406616,c-Myc-binding protein,+,Cluster -1366,0,2.623601943821818,0.009844197138314786,Q9EQS3,Q9EQS3,Mycbp
177,-1.5022691488265991,-0.9453652501106262,-0.395193874835968,-0.6606518626213074,-0.5613991618156433,-1.0740511417388916,0.07551657408475876,-0.3534573018550873,-1.1380518674850464,-0.957069456577301,-0.2954796850681305,0.057152703404426575,0.19974586367607117,0.34535956382751465,0.10795201361179352,-0.14375269412994385,0.5323269367218018,0.7740001082420349,DnaJ homolog subfamily B member 11,+,Cluster -1366,0,4.2957723584578895,0.0014666666666666665,Q99KV1,Q99KV1,Dnajb11
178,-1.0430810451507568,-1.139726996421814,-0.05756352096796036,-0.9213964343070984,-0.7025910019874573,-0.7271828055381775,0.07818099111318588,-0.517978310585022,-1.6416438817977905,-1.3809889554977417,-0.44731906056404114,0.11851071566343307,0.13184379041194916,0.2185046374797821,-0.07572374492883682,0.3138602077960968,0.9755373597145081,0.8914279341697693,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,+,Cluster -1366,0,2.368768645407934,0.014049159120310479,Q7TMF3,Q7TMF3,Ndufa12
179,-1.0379133224487305,-1.466772437095642,0.07413382083177567,-0.9870038628578186,-0.1366180032491684,-1.1920634508132935,-0.6283006072044373,-0.37255847454071045,-1.8265036344528198,-0.9501778483390808,-0.25584203004837036,0.5580347776412964,0.1539599895477295,-0.023741837590932846,0.04513532295823097,0.7806715965270996,1.056878924369812,1.1349188089370728,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",+,Cluster -1366,0,2.3404184235354384,0.01454911838790932,Q91WD5,Q91WD5,Ndufs2
180,1.0615872144699097,-0.6088488698005676,0.438273161649704,-0.840316891670227,-1.0328128337860107,-0.39342719316482544,-0.10409361124038696,0.4285169839859009,-1.0239958763122559,-0.7682605385780334,0.298480361700058,0.6875365376472473,0.9894411563873291,1.0287845134735107,0.578883945941925,0.6657274961471558,1.6112004518508911,1.4922702312469482,Transmembrane emp24 domain-containing protein 9,+,Cluster -1366,0,1.5788971976888382,0.04959768451519537,Q99KF1,Q99KF1,Tmed9
181,-0.6134613752365112,-0.7890908718109131,0.3063611686229706,-0.8617111444473267,-0.5971501469612122,-0.5584722757339478,0.28376635909080505,0.13355888426303864,-1.7311128377914429,-0.39794158935546875,-0.6038380861282349,1.2241809368133545,1.1448354721069336,0.8707051873207092,0.4804174304008484,1.0316258668899536,1.2689120769500732,1.3740698099136353,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",+,Cluster -1366,0,2.944400378450647,0.006201612903225806,O09111,O09111,Ndufb11
182,-0.4269939363002777,-0.8430904150009155,0.7596945762634277,-0.6235840916633606,-0.37944239377975464,-0.3910902142524719,0.8406357765197754,0.3447574973106384,-1.3660480976104736,-0.5723648071289062,-0.34515687823295593,0.9608524441719055,1.0268527269363403,1.1238892078399658,0.568745493888855,1.0294452905654907,1.821394681930542,2.113010883331299,RNA-binding protein 14,+,Cluster -1366,0,2.1465777751220103,0.020017563117453348,Q8C2Q3,Q8C2Q3,Rbm14
183,-1.4637819528579712,-0.3219422399997711,0.6825153827667236,-0.12526260316371918,0.6888630986213684,-0.35865381360054016,0.283780038356781,0.3959354758262634,-0.6258364915847778,-0.41561251878738403,0.31847041845321655,0.9256736040115356,0.7773758172988892,0.981482207775116,0.7161972522735596,1.3472260236740112,1.701074242591858,1.8080837726593018,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",+,Cluster -1366,0,2.751044266375955,0.008091068301225919,Q9DCT2,Q9DCT2,Ndufs3
184,-0.9369279742240906,-0.38489001989364624,0.269749253988266,-0.22055912017822266,0.39280644059181213,-1.0686062574386597,0.33446988463401794,0.5326370000839233,-0.1581696718931198,-0.2684345841407776,0.1656220555305481,0.7786141633987427,0.5546124577522278,0.5547955632209778,0.6133161783218384,1.446018934249878,1.670914649963379,1.7592823505401611,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",+,Cluster -1366,0,3.3877738198897553,0.0037317784256559764,Q8K2B3,Q8K2B3,Sdha
185,-0.4565718472003937,-0.46004021167755127,0.6883739233016968,-0.006931025069206953,0.44491469860076904,-0.3315289318561554,0.46623438596725464,0.2602132260799408,-1.1837739944458008,-0.26070329546928406,0.024294734001159668,0.7148871421813965,0.24877573549747467,0.2240249216556549,0.3903958797454834,1.4386576414108276,1.7974683046340942,1.9860904216766357,"Elongation factor Tu, mitochondrial",+,Cluster -1366,0,2.0129396459096816,0.024261386138613863,Q8BFR5,Q8BFR5,Tufm
186,-0.4619230329990387,-0.45527350902557373,0.26077643036842346,0.012881377711892128,0.2964770495891571,-0.32446226477622986,0.01876523531973362,0.5698785781860352,-1.2030339241027832,-0.28510838747024536,0.472850501537323,0.6216612458229065,0.458902508020401,0.5650463104248047,0.4244818091392517,1.7781982421875,1.614606261253357,1.6466621160507202,DNA damage-binding protein 1,+,Cluster -1366,0,2.4822411197537684,0.012051282051282051,Q3U1J4,Q3U1J4,Ddb1
187,-0.17743849754333496,-0.4258476197719574,1.4301260709762573,-0.04745974391698837,0.09312799572944641,-0.29771313071250916,0.061966970562934875,0.6610553860664368,-0.9171244502067566,0.06734231114387512,0.8177739977836609,1.0425872802734375,0.5260496139526367,0.8657322525978088,0.8766091465950012,2.2359488010406494,1.9967633485794067,2.084043025970459,ATP-dependent RNA helicase A,+,Cluster -1366,0,2.046724508304329,0.023194303153611394,O70133,O70133,Dhx9
188,-0.9854557514190674,-0.6179312467575073,0.14600855112075806,0.3404664099216461,0.9505541324615479,-0.5510880351066589,0.4275650978088379,1.197105884552002,-1.1069661378860474,-0.17928649485111237,0.18423102796077728,0.816428542137146,0.5279316306114197,0.909656286239624,0.637511670589447,1.5179753303527832,2.042102336883545,1.9386026859283447,Catalase,+,Cluster -1366,0,2.736661760902427,0.00825,P24270,P24270,Cat
189,-1.6434953212738037,-1.0298569202423096,-0.35119035840034485,0.24311642348766327,0.5811158418655396,-0.5055437088012695,-0.09738820791244507,0.9289093017578125,-1.363168478012085,-0.0061731720343232155,0.34791332483291626,0.5457111597061157,-0.489883691072464,0.13970322906970978,0.041006673127412796,0.8094831705093384,1.638407826423645,1.5436636209487915,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase;Phosphoribosylaminoimidazole carboxylase;Phosphoribosylaminoimidazole succinocarboxamide synthetase,+,Cluster -1366,0,2.335523897717269,0.014668341708542714,Q9DCL9,Q9DCL9,Paics
190,-1.971837043762207,-1.2214363813400269,-0.13009747862815857,-0.5417823791503906,1.0370351076126099,-0.48564550280570984,0.5049719214439392,0.6316084265708923,-0.9896051287651062,-0.31526315212249756,0.3691291809082031,0.6492478847503662,0.4096028506755829,0.6303067207336426,0.116794653236866,0.9174794554710388,1.702884554862976,1.4691743850708008,Eukaryotic translation initiation factor 3 subunit F,+,Cluster -1366,0,3.1281635233941505,0.004859122401847575,Q9DCH4,Q9DCH4,Eif3f
191,-1.0489269495010376,-2.0452089309692383,-1.441648244857788,0.20444220304489136,0.7299802303314209,-0.4491557478904724,0.1781044900417328,0.7787668704986572,-1.7349345684051514,-0.11610948294401169,0.5506694316864014,0.5201395153999329,0.14489158987998962,-0.38143137097358704,-0.07956866174936295,1.010451078414917,1.1491636037826538,1.8705708980560303,Large ribosomal subunit protein uL16,+,Cluster -1366,0,2.307226917092509,0.015437037037037037,Q6ZWV3,Q6ZWV3,Rpl10
192,-0.9844500422477722,-0.828586757183075,-0.18251097202301025,0.5545710325241089,1.0807803869247437,0.021669119596481323,0.6089000105857849,0.7561376094818115,-1.039353847503662,0.32151979207992554,1.0702917575836182,1.1395699977874756,0.7887178659439087,0.835490882396698,0.6983176469802856,0.9440911412239075,1.9228054285049438,1.882426142692566,Large ribosomal subunit protein eL21,+,Cluster -1366,0,3.431164896655609,0.003541795665634675,O09167,O09167,Rpl21
193,-1.870370864868164,-0.7914268374443054,-0.2499682754278183,-0.03624434024095535,0.598429262638092,-0.31393375992774963,0.67732834815979,0.3534318506717682,-2.1800341606140137,-0.483042448759079,-0.05459481105208397,0.37106505036354065,-0.08236463367938995,0.9968454241752625,0.8277691006660461,1.298095464706421,1.9304522275924683,1.0508166551589966,Mitochondrial import inner membrane translocase subunit Tim8 B,+,Cluster -1366,0,1.6516117988291443,0.04414088820826952,P62077,P62077,Timm8b
194,-1.7604483366012573,-1.6008484363555908,-0.13138525187969208,-0.3680099844932556,-0.21639420092105865,-0.7040143013000488,0.19458016753196716,-0.4720577299594879,-2.3094615936279297,-1.358269453048706,-0.7467405200004578,0.12399613112211227,0.4843170940876007,0.4771917760372162,0.22242151200771332,1.2846639156341553,1.6743775606155396,1.833502173423767,"Adenylate kinase 2, mitochondrial",+,Cluster -1366,0,5.104486680812944,0.0011940298507462685,Q9WTP6,Q9WTP6,Ak2
195,-1.1809533834457397,-0.843256950378418,-0.33735328912734985,-0.2534758150577545,-0.030820339918136597,-0.06559160351753235,0.31393271684646606,0.2705196738243103,-1.126112461090088,-0.9853139519691467,0.07989566773176193,-0.26502272486686707,-0.29912084341049194,0.19679051637649536,-0.6879748106002808,1.4386093616485596,1.3016248941421509,1.5659468173980713,Protein arginine N-methyltransferase 1,+,Cluster -1366,0,2.9440491207026276,0.006197183098591549,Q9JIF0,Q9JIF0,Prmt1
196,-0.310635507106781,-1.4702972173690796,-1.6460349559783936,-0.6719335913658142,0.23811179399490356,-1.0072097778320312,0.6392870545387268,-0.4731272757053375,-2.304065465927124,-1.133165717124939,-0.8590289354324341,0.08494257926940918,0.4734972417354584,0.7804639935493469,0.7338825464248657,1.8937177658081055,1.7800313234329224,1.8738465309143066,Charged multivesicular body protein 4b,+,Cluster -1366,0,2.2936009679767864,0.015742092457420923,Q9D8B3,Q9D8B3,Chmp4b
197,-0.8181865811347961,-0.8899479508399963,-0.12870675325393677,-1.1220062971115112,-0.5384607315063477,-0.1775529682636261,-0.16484498977661133,0.7151086330413818,-1.9721999168395996,-0.5168876051902771,-0.2348201870918274,0.40612584352493286,0.3754984140396118,0.395746111869812,0.48747724294662476,1.5806728601455688,2.37719988822937,1.9588950872421265,Calcyclin-binding protein,+,Cluster -1366,0,2.374651996955725,0.013953125,Q9CXW3,Q9CXW3,Cacybp
198,-0.9463807940483093,-1.2123585939407349,0.3798215389251709,-0.5655985474586487,-0.16353733837604523,-0.5742759108543396,0.4039175808429718,-0.2291434407234192,-1.7293155193328857,-0.5703999400138855,-0.3302688002586365,0.635890543460846,0.387834757566452,0.8224842548370361,0.2763955593109131,0.9127823114395142,1.434556245803833,1.3523789644241333,Splicing factor 3A subunit 1,+,Cluster -1366,0,2.4189498003242096,0.013224489795918368,Q8K4Z5,Q8K4Z5,Sf3a1
199,-0.09510572999715805,-0.7271028757095337,0.5303822159767151,-0.18837931752204895,0.3064000904560089,-0.6259002089500427,0.26259666681289673,-0.018185583874583244,-1.9626100063323975,-0.20249925553798676,-0.14945675432682037,0.7093536257743835,0.4460722804069519,0.36931872367858887,-0.02797841466963291,1.615155816078186,2.542212963104248,2.1670830249786377,Septin-11,+,Cluster -1366,0,2.2165875973220333,0.017965237543453073,Q8C1B7,Q8C1B7,Septin11
200,-0.9174230098724365,-1.2400567531585693,0.3121868371963501,-0.5114693641662598,-0.33831360936164856,-0.39952901005744934,0.6439492106437683,-0.23380355536937714,-2.0122318267822266,-0.83056640625,-0.39858922362327576,0.16826193034648895,0.22754070162773132,0.8763628602027893,0.18953529000282288,1.1073728799819946,1.6265289783477783,1.424104928970337,"Glutaredoxin-related protein 5, mitochondrial",+,Cluster -1366,0,1.7685586399088917,0.03574524400330852,Q80Y14,Q80Y14,Glrx5
201,-1.031795620918274,-2.2599120140075684,0.38924336433410645,-0.5811001658439636,-0.16486430168151855,-0.26938581466674805,0.7019451856613159,0.1798684000968933,-1.2061764001846313,-0.6102235317230225,-0.060014061629772186,0.7216357588768005,0.45767757296562195,0.4955340623855591,0.0688638910651207,1.7020329236984253,1.7895344495773315,2.2198169231414795,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",+,Cluster -1366,0,2.0982696610709173,0.021453009503695882,Q60749,Q60749,Khdrbs1
202,-0.5099746584892273,-0.06786136329174042,-0.24431124329566956,-0.570449709892273,0.5791242122650146,0.4425908923149109,1.1553984880447388,-0.1337348222732544,-1.9171996116638184,-1.0884678363800049,-0.406005859375,0.005847652442753315,-0.3338127136230469,0.3086492419242859,-0.28099003434181213,1.224062442779541,2.3058390617370605,2.1650633811950684,Calcium-binding protein 39,+,Cluster -1366,0,2.080391694808883,0.022177638453500525,Q06138,Q06138,Cab39
203,-0.847474217414856,-0.9152848124504089,-0.5943484902381897,0.05668186768889427,0.2893804907798767,-0.17800144851207733,-0.1213383600115776,0.48534590005874634,-2.2367494106292725,-0.6825299263000488,-0.24600109457969666,0.4910121262073517,0.12629352509975433,0.42020535469055176,0.09026896953582764,1.4243438243865967,1.8990411758422852,2.083570957183838,"Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed",+,Cluster -1366,0,2.3147595630282156,0.015244720496894409,P30416,P30416,Fkbp4
204,-1.0245213508605957,-0.7510752081871033,0.18624071776866913,-1.1086784601211548,0.017551904544234276,-0.730023980140686,-0.2944797873497009,0.4699441194534302,-1.9172419309616089,-1.2237118482589722,-0.27204954624176025,0.35346582531929016,-0.5822452306747437,0.08939394354820251,-0.16394905745983124,1.5318492650985718,1.5919750928878784,1.8745501041412354,Importin subunit beta-1,+,Cluster -1366,0,1.85875691751019,0.031003533568904593,P70168,P70168,Kpnb1
205,-1.0610018968582153,-1.9938136339187622,-1.5818912982940674,-1.3403897285461426,0.30530402064323425,-0.9188242554664612,-0.7244402170181274,0.2520805895328522,-1.4968117475509644,-0.7061939835548401,-0.5627440214157104,0.8945094347000122,1.3406003713607788,1.4232358932495117,0.804663896560669,1.2884763479232788,1.704883337020874,1.6006996631622314,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",+,Cluster -1366,0,4.084215005773988,0.0018757062146892655,Q9R1J0,Q9R1J0,Nsdhl
206,-1.1430095434188843,-1.5970462560653687,-0.739861011505127,-0.8247538805007935,0.14184539020061493,-0.5705401301383972,-0.026001930236816406,-0.006110476329922676,-1.4606950283050537,-0.7406395077705383,0.3841656744480133,1.0380722284317017,0.9434986710548401,1.6129344701766968,1.1646316051483154,1.2581151723861694,2.1944191455841064,1.594335675239563,Large ribosomal subunit protein bL12m,+,Cluster -1366,0,5.071527814054316,0.0012394366197183097,Q9DB15,Q9DB15,Mrpl12
207,-1.7926065921783447,-1.4734240770339966,-0.4432315528392792,-0.5021231770515442,0.7496444582939148,-0.09907043725252151,0.4487484395503998,0.4326052963733673,-1.4228477478027344,-0.6213177442550659,0.04945291951298714,0.8774238228797913,0.6098714470863342,1.3108792304992676,0.9848745465278625,1.3868123292922974,1.8316670656204224,1.623664140701294,Mesencephalic astrocyte-derived neurotrophic factor,+,Cluster -1366,0,4.8309715176051204,0.0013932584269662923,Q9CXI5,Q9CXI5,Manf
208,-0.8530692458152771,-0.9832953810691833,-0.2090265303850174,-0.0673581138253212,0.7931565642356873,0.040187932550907135,0.6533281207084656,0.6989197134971619,-1.8508946895599365,-1.123820185661316,0.3502485752105713,0.9474535584449768,0.549345076084137,1.3036891222000122,1.3244068622589111,1.559285283088684,2.306878089904785,2.0889129638671875,Prefoldin subunit 1,+,Cluster -1366,0,2.9203101421054614,0.006341269841269841,Q9CWM4,Q9CWM4,Pfdn1
209,-0.9172348976135254,-1.1802289485931396,-0.8826096057891846,-0.3130800426006317,0.24701572954654694,-0.2091166377067566,0.005798115860670805,0.6093958616256714,-3.2372121810913086,-0.2079739272594452,-0.20788830518722534,0.9775250554084778,1.0197902917861938,1.8268541097640991,1.308913230895996,1.5227692127227783,2.6565260887145996,2.559265375137329,Jupiter microtubule associated homolog 2,+,Cluster -1366,0,2.356474666303126,0.014303341902313624,Q6PGH2,Q6PGH2,Jpt2
210,-1.1923757791519165,-0.9363175630569458,-0.6385228633880615,-0.9099206924438477,-0.33460092544555664,-0.36085501313209534,-0.06894882768392563,0.021959053352475166,-1.3900538682937622,0.1550314873456955,0.4006471037864685,0.852971076965332,0.6294616460800171,0.922033965587616,0.7071669697761536,1.5954291820526123,1.8307640552520752,2.4395952224731445,Delta(14)-sterol reductase LBR,+,Cluster -1366,0,3.890454662441414,0.002255924170616114,Q3U9G9,Q3U9G9,Lbr
